"canonical_name","family",inat_taxon_id,endemic,source
"Tolmiea menziesii","Saxifragaceae",128848,N,burke-wa-flora
"Tonella floribunda","Plantaginaceae",169787,N,burke-wa-flora
"Tonella tenella","Plantaginaceae",79369,N,burke-wa-flora
"Tonestus lyallii","Asteraceae",79371,N,burke-wa-flora
"Torreyochloa pallida","Poaceae",79374,N,burke-wa-flora
"Toxicodendron diversilobum","Anacardiaceae",51080,N,burke-wa-flora
"Toxicodendron radicans","Anacardiaceae",58732,N,burke-wa-flora
"Toxicoscordion paniculatum","Melanthiaceae",79380,N,burke-wa-flora
"Toxicoscordion venenosum","Melanthiaceae",59087,N,burke-wa-flora
"Tragopogon mirus","Asteraceae",128034,N,burke-wa-flora
"Trautvetteria caroliniensis","Ranunculaceae",79387,N,burke-wa-flora
"Triantha occidentalis","Tofieldiaceae",79389,N,burke-wa-flora
"Trichophorum cespitosum","Cyperaceae",204169,N,burke-wa-flora
"Trichostema oblongum","Lamiaceae",79398,N,burke-wa-flora
"Trifolium albopurpureum","Fabaceae",58162,N,burke-wa-flora
"Trifolium bifidum","Fabaceae",60196,N,burke-wa-flora
"Trifolium ciliolatum","Fabaceae",60197,N,burke-wa-flora
"Trifolium cyathiferum","Fabaceae",60198,N,burke-wa-flora
"Trifolium depauperatum","Fabaceae",58164,N,burke-wa-flora
"Trifolium dichotomum","Fabaceae",61179,N,burke-wa-flora
"Trifolium douglasii","Fabaceae",169961,N,burke-wa-flora
"Trifolium eriocephalum","Fabaceae",79415,N,burke-wa-flora
"Trifolium latifolium","Fabaceae",169965,N,burke-wa-flora
"Trifolium longipes","Fabaceae",79422,Y,burke-wa-flora
"Trifolium macrocephalum","Fabaceae",79423,N,burke-wa-flora
"Trifolium microcephalum","Fabaceae",58911,N,burke-wa-flora
"Trifolium microdon","Fabaceae",57079,N,burke-wa-flora
"Trifolium oliganthum","Fabaceae",71122,N,burke-wa-flora
"Trifolium plumosum","Fabaceae",169973,N,burke-wa-flora
"Trifolium thompsonii","Fabaceae",169977,Y,burke-wa-flora
"Trifolium variegatum","Fabaceae",57080,N,burke-wa-flora
"Trifolium willdenovii","Fabaceae",57081,N,burke-wa-flora
"Trifolium wormskioldii","Fabaceae",71146,N,burke-wa-flora
"Triglochin concinna","Juncaginaceae",79435,N,burke-wa-flora
"Triglochin maritima","Juncaginaceae",60264,N,burke-wa-flora
"Triglochin palustris","Juncaginaceae",79436,N,burke-wa-flora
"Triglochin scilloides","Juncaginaceae",79437,N,burke-wa-flora
"Triglochin striata","Juncaginaceae",79438,N,burke-wa-flora
"Trillium albidum","Melanthiaceae",55697,N,burke-wa-flora
"Trillium ovatum","Melanthiaceae",49463,N,burke-wa-flora
"Trillium petiolatum","Melanthiaceae",125665,N,burke-wa-flora
"Triodanis perfoliata","Campanulaceae",64293,N,burke-wa-flora
"Triphysaria pusilla","Orobanchaceae",57276,N,burke-wa-flora
"Triteleia grandiflora","Asparagaceae",79452,N,burke-wa-flora
"Triteleia hyacinthina","Asparagaceae",57132,N,burke-wa-flora
"Trollius albiflorus","Ranunculaceae",1563130,N,burke-wa-flora
"Turritis glabra","Brassicaceae",79460,N,burke-wa-flora
"Typha latifolia","Typhaceae",48685,N,burke-wa-flora
"Uropappus lindleyi","Asteraceae",50806,N,burke-wa-flora
"Urtica dioica","Urticaceae",1631210,N,burke-wa-flora
"Utricularia gibba","Lentibulariaceae",79464,N,burke-wa-flora
"Utricularia intermedia","Lentibulariaceae",1505192,N,burke-wa-flora
"Utricularia minor","Lentibulariaceae",1505193,N,burke-wa-flora
"Utricularia vulgaris","Lentibulariaceae",1505195,N,burke-wa-flora
"Vaccinium cespitosum","Ericaceae",79470,N,burke-wa-flora
"Vaccinium deliciosum","Ericaceae",48348,N,burke-wa-flora
"Vaccinium membranaceum","Ericaceae",48347,N,burke-wa-flora
"Vaccinium myrtilloides","Ericaceae",52741,N,burke-wa-flora
"Vaccinium myrtillus","Ericaceae",127029,N,burke-wa-flora
"Vaccinium ovalifolium","Ericaceae",63820,N,burke-wa-flora
"Vaccinium ovatum","Ericaceae",48349,N,burke-wa-flora
"Vaccinium oxycoccos","Ericaceae",126560,N,burke-wa-flora
"Vaccinium parvifolium","Ericaceae",48354,N,burke-wa-flora
"Vaccinium scoparium","Ericaceae",79471,N,burke-wa-flora
"Vaccinium uliginosum","Ericaceae",64714,N,burke-wa-flora
"Vahlodea atropurpurea","Poaceae",79473,N,burke-wa-flora
"Valeriana columbiana","Valerianaceae",170111,Y,burke-wa-flora
"Valeriana dioica","Valerianaceae",170112,N,burke-wa-flora
"Valeriana edulis","Valerianaceae",170113,N,burke-wa-flora
"Valeriana occidentalis","Valerianaceae",79475,N,burke-wa-flora
"Valeriana sitchensis","Valerianaceae",79477,N,burke-wa-flora
"Vancouveria hexandra","Berberidaceae",79480,N,burke-wa-flora
"Veratrum californicum","Melanthiaceae",60500,N,burke-wa-flora
"Veratrum insolitum","Melanthiaceae",79483,N,burke-wa-flora
"Veratrum viride","Melanthiaceae",79484,N,burke-wa-flora
"Verbena bracteata","Verbenaceae",79488,N,burke-wa-flora
"Verbena hastata","Verbenaceae",60251,N,burke-wa-flora
"Verbena stricta","Verbenaceae",63319,N,burke-wa-flora
"Veronica americana","Plantaginaceae",57277,N,burke-wa-flora
"Veronica cusickii","Plantaginaceae",79497,N,burke-wa-flora
"Veronica dissecta","Plantaginaceae",503360,Y,burke-wa-flora
"Veronica missurica","Plantaginaceae",738040,N,burke-wa-flora
"Veronica peregrina","Plantaginaceae",60317,N,burke-wa-flora
"Veronica regina-nivalis","Plantaginaceae",738046,N,burke-wa-flora
"Veronica rubra","Plantaginaceae",737997,N,burke-wa-flora
"Veronica schizantha","Plantaginaceae",738047,N,burke-wa-flora
"Veronica scutellata","Plantaginaceae",61112,N,burke-wa-flora
"Veronica serpyllifolia","Plantaginaceae",55749,N,burke-wa-flora
"Veronica wormskjoldii","Plantaginaceae",61145,N,burke-wa-flora
"Viburnum edule","Adoxaceae",79499,N,burke-wa-flora
"Viburnum ellipticum","Adoxaceae",79500,N,burke-wa-flora
"Viburnum opulus","Adoxaceae",1622164,N,burke-wa-flora
"Vicia americana","Fabaceae",53320,N,burke-wa-flora
"Vicia nigricans","Fabaceae",170213,N,burke-wa-flora
"Viola adunca","Violaceae",53328,N,burke-wa-flora
"Viola canadensis","Violaceae",70010,N,burke-wa-flora
"Viola flettii","Violaceae",148024,Y,burke-wa-flora
"Viola glabella","Violaceae",71113,N,burke-wa-flora
"Viola howellii","Violaceae",79510,N,burke-wa-flora
"Viola langsdorffii","Violaceae",79511,N,burke-wa-flora
"Viola macloskeyi","Violaceae",1467785,N,burke-wa-flora
"Viola nephrophylla","Violaceae",79513,N,burke-wa-flora
"Viola nuttallii","Violaceae",127918,N,burke-wa-flora
"Viola orbiculata","Violaceae",71112,N,burke-wa-flora
"Viola palustris","Violaceae",79514,N,burke-wa-flora
"Viola pluviae","Violaceae",1392355,N,burke-wa-flora
"Viola purpurea","Violaceae",70391,N,burke-wa-flora
"Viola renifolia","Violaceae",170258,N,burke-wa-flora
"Viola selkirkii","Violaceae",170260,N,burke-wa-flora
"Viola sempervirens","Violaceae",55342,N,burke-wa-flora
"Viola sheltonii","Violaceae",70394,N,burke-wa-flora
"Viola sororia","Violaceae",82816,N,burke-wa-flora
"Viola trinervata","Violaceae",143420,N,burke-wa-flora
"Whipplea modesta","Hydrangeaceae",61509,N,burke-wa-flora
"Wolffia borealis","Araceae",79526,N,burke-wa-flora
"Wolffia brasiliensis","Araceae",79527,N,burke-wa-flora
"Wolffia columbiana","Araceae",79528,N,burke-wa-flora
"Wyethia amplexicaulis","Asteraceae",50798,N,burke-wa-flora
"Wyethia angustifolia","Asteraceae",56987,N,burke-wa-flora
"Xanthium strumarium","Asteraceae",57920,N,burke-wa-flora
"Xerophyllum tenax","Melanthiaceae",59524,N,burke-wa-flora
"Yabea microcarpa","Apiaceae",56847,N,burke-wa-flora
"Zannichellia palustris","Potamogetonaceae",79546,N,burke-wa-flora
"Zeltnera exaltata","Gentianaceae",79549,N,burke-wa-flora
"Zeltnera muehlenbergii","Gentianaceae",79550,N,burke-wa-flora
"Zizia aptera","Apiaceae",119795,N,burke-wa-flora
"Zostera marina","Zosteraceae",52614,N,burke-wa-flora
