species	county	year	month
Bombus sitkensis	Whatcom	1973	8
Bombus sitkensis	Whatcom	1973	8
Bombus sitkensis	Whatcom	1973	8
Bombus sitkensis	Whatcom	1973	8
Bombus sitkensis	Whatcom	1973	8
Bombus sitkensis	Whatcom	1973	8
Bombus sitkensis	Whatcom	1973	8
Bombus sitkensis	Snohomish	1971	6
Bombus sitkensis	Snohomish	1971	6
Bombus sitkensis	Snohomish	1971	6
Bombus sitkensis	Snohomish	1971	6
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1971	6
Bombus sitkensis	Snohomish	1971	6
Bombus sitkensis	Snohomish	1971	6
Bombus sitkensis	Snohomish	1971	6
Bombus sitkensis	Kitsap	1973	3
Bombus sitkensis	Kitsap	1973	3
Bombus sitkensis	Kitsap	1973	3
Bombus sitkensis	Kitsap	1973	3
Bombus sitkensis	Kitsap	1973	3
Bombus sitkensis	Kitsap	1973	3
Bombus sitkensis	Kitsap	1973	3
Bombus sitkensis	Kitsap	1973	3
Bombus sitkensis	Kitsap	1973	3
Bombus sitkensis	Kitsap	1973	3
Bombus sitkensis	Kitsap	1973	3
Bombus sitkensis	Kitsap	1973	3
Bombus sitkensis	Kitsap	1973	3
Bombus sitkensis	Kitsap	1973	3
Bombus sitkensis	Kitsap	1973	3
Bombus sitkensis	Kitsap	1973	3
Bombus sitkensis	Kitsap	1973	3
Bombus sitkensis	Kitsap	1973	3
Bombus sitkensis	Kitsap	1973	3
Bombus sitkensis	Grays Harbor	1971	6
Bombus sitkensis	Grays Harbor	1971	6
Bombus sitkensis	Grays Harbor	1971	6
Bombus sitkensis	Grays Harbor	1971	6
Bombus sitkensis	Grays Harbor	1971	6
Bombus sitkensis	Whatcom	1973	8
Bombus sitkensis	Whatcom	1973	8
Bombus sitkensis	Whatcom	1973	8
Bombus sitkensis	Whatcom	1973	8
Bombus sitkensis	Whatcom	1973	8
Bombus sitkensis	Whatcom	1973	8
Bombus sitkensis	Whatcom	1973	8
Bombus sitkensis	Whatcom	1973	8
Bombus sitkensis	Whatcom	1973	8
Bombus sitkensis	Pierce	1969	8
Bombus sitkensis	Snohomish	1973	7
Bombus sitkensis	Snohomish	1973	7
Bombus sitkensis	Snohomish	1973	7
Bombus sitkensis	Snohomish	1973	7
Bombus sitkensis	Grays Harbor	1971	6
Bombus sitkensis	Grays Harbor	1971	6
Bombus sitkensis	Skamania	1970	7
Bombus sitkensis	Clallam	1971	7
Bombus sitkensis	Snohomish	1970	6
Bombus sitkensis	Snohomish	1970	6
Bombus sitkensis	Clark	1971	5
Bombus sitkensis	Clark	1971	5
Bombus sitkensis	Clallam	1970	6
Bombus sitkensis	Thurston	1973	4
Bombus sitkensis	Thurston	1973	4
Bombus sitkensis	Jefferson	1971	7
Bombus sitkensis	Mason	1973	3
Bombus sitkensis	Clallam	1975	7
Bombus sitkensis	Clallam	1975	7
Bombus sitkensis	Clallam	1975	7
Bombus sitkensis	Clallam	1975	7
Bombus sitkensis	Clallam	1975	7
Bombus sitkensis	Clallam	1975	7
Bombus sitkensis	Yakima	1949	7
Bombus sitkensis	Skagit	1939	7
Bombus sitkensis	Skagit	1939	7
Bombus sitkensis	Skagit	1939	7
Bombus sitkensis	Skagit	1948	7
Bombus sitkensis		1940	7
Bombus sitkensis			
Bombus sitkensis	Clark	1931	7
Bombus sitkensis	Clark	1931	7
Bombus sitkensis	Clark	1931	7
Bombus sitkensis	Clark	1931	7
Bombus sitkensis	Clark	1931	7
Bombus sitkensis	Clark	1931	7
Bombus sitkensis	Clark	1931	7
Bombus sitkensis	Clark	1931	7
Bombus sitkensis	Clark	1931	7
Bombus sitkensis	Clark	1931	7
Bombus sitkensis	Clark	1931	7
Bombus sitkensis	Clark	1931	7
Bombus sitkensis	Clark	1931	7
Bombus sitkensis	Clark	1931	7
Bombus sitkensis	Clark	1931	7
Bombus sitkensis	Clark	1931	7
Bombus sitkensis	Clark	1931	7
Bombus sitkensis	Clark	1931	7
Bombus sitkensis	Clark	1931	7
Bombus sitkensis	Clark	1931	7
Bombus sitkensis	Clark	1931	7
Bombus sitkensis	Clark	1931	7
Bombus sitkensis	Whatcom	1955	6
Bombus sitkensis	Whatcom	1955	6
Bombus sitkensis	Whatcom	1955	6
Bombus sitkensis	Whatcom	1955	6
Bombus sitkensis	Whatcom	1955	6
Bombus sitkensis	Whatcom	1955	6
Bombus sitkensis	Whatcom	1955	6
Bombus sitkensis	Whatcom	1955	6
Bombus sitkensis	Whatcom	1955	6
Bombus sitkensis	Whatcom	1955	6
Bombus sitkensis	Whatcom	1955	6
Bombus sitkensis	Whatcom	1955	6
Bombus sitkensis	Whatcom	1955	6
Bombus sitkensis	Whatcom	1955	6
Bombus sitkensis	Whatcom	1955	6
Bombus sitkensis	Whatcom	1955	6
Bombus sitkensis	Whatcom	1955	6
Bombus sitkensis	Whatcom	1955	6
Bombus sitkensis	Whatcom	1955	6
Bombus sitkensis	Whatcom	1955	6
Bombus sitkensis	Whatcom	1918	6
Bombus sitkensis	Whatcom	1955	6
Bombus sitkensis	Whatcom	1955	6
Bombus sitkensis	Whatcom	1955	6
Bombus sitkensis	Whatcom	1955	6
Bombus sitkensis	Whatcom	1955	6
Bombus sitkensis	Whatcom	1955	6
Bombus sitkensis	Whatcom	1955	6
Bombus sitkensis	Whatcom	1955	6
Bombus sitkensis	Whatcom	1955	6
Bombus sitkensis	Whatcom	1955	6
Bombus sitkensis	Whatcom	1955	6
Bombus sitkensis	Whatcom	1955	6
Bombus sitkensis	Whatcom	1955	6
Bombus sitkensis	Jefferson	2010	6
Bombus sitkensis	Clallam	1970	6
Bombus sitkensis	King	1970	6
Bombus sitkensis	King	1970	6
Bombus sitkensis	King	1970	6
Bombus sitkensis	King	1970	6
Bombus sitkensis	King	1970	6
Bombus sitkensis	King	1970	6
Bombus sitkensis	King	1970	6
Bombus sitkensis	King	1970	6
Bombus sitkensis	King	1970	6
Bombus sitkensis	King	1970	6
Bombus sitkensis	King	1970	6
Bombus sitkensis	King	1970	6
Bombus sitkensis	King	1970	6
Bombus sitkensis	King	1970	6
Bombus sitkensis	King	1970	6
Bombus sitkensis	King	1970	6
Bombus sitkensis	King	1970	6
Bombus sitkensis	King	1970	5
Bombus sitkensis	King	1970	6
Bombus sitkensis	King	1970	6
Bombus sitkensis	King	1970	6
Bombus sitkensis	King	1970	6
Bombus sitkensis	King	1970	6
Bombus sitkensis	King	1970	6
Bombus sitkensis	King	1970	6
Bombus sitkensis	King	1970	6
Bombus sitkensis	King	1970	6
Bombus sitkensis	King	1970	6
Bombus sitkensis	Clallam	2009	6
Bombus sitkensis	Clallam	2009	6
Bombus sitkensis	Clallam	2009	6
Bombus sitkensis	Clallam	2009	6
Bombus sitkensis	Clallam	2009	6
Bombus sitkensis	Clallam	2009	6
Bombus sitkensis	Clallam	2009	6
Bombus sitkensis	Clallam	2009	6
Bombus sitkensis	Clallam	2009	6
Bombus sitkensis	Clallam	2009	6
Bombus sitkensis	Clallam	2009	6
Bombus sitkensis	Clallam	2009	6
Bombus sitkensis	Clallam	2009	6
Bombus sitkensis	Clallam	2009	6
Bombus sitkensis	Clallam	2009	6
Bombus sitkensis	Clallam	2009	6
Bombus sitkensis	Clallam	2009	6
Bombus sitkensis	Clallam	2009	6
Bombus sitkensis	Clallam	2009	6
Bombus sitkensis	Clallam	2009	6
Bombus sitkensis	Clallam	2009	6
Bombus sitkensis	Clallam	2009	6
Bombus sitkensis	Clallam	2009	6
Bombus sitkensis	Clallam	2009	6
Bombus sitkensis	Clallam	2009	6
Bombus sitkensis	Clallam	2009	6
Bombus sitkensis	Clallam	2009	6
Bombus sitkensis	Clallam	2009	6
Bombus sitkensis	Clallam	2009	6
Bombus sitkensis	Clallam	2009	6
Bombus sitkensis	Clallam	2009	6
Bombus sitkensis	Clallam	2009	6
Bombus sitkensis	Clallam	2009	6
Bombus sitkensis	Clallam	2009	6
Bombus sitkensis	Clallam	2009	6
Bombus sitkensis	Clallam	2009	6
Bombus sitkensis	Clallam	2009	6
Bombus sitkensis	Clallam	2009	6
Bombus sitkensis	Clallam	2009	6
Bombus sitkensis	Clallam	2009	6
Bombus sitkensis	Clallam	2009	6
Bombus sitkensis	Clallam	2009	6
Bombus sitkensis	Clallam	2009	6
Bombus sitkensis	Clallam	2009	6
Bombus sitkensis	Clallam	2009	6
Bombus sitkensis	Clallam	2009	6
Bombus sitkensis	Clallam	2009	6
Bombus sitkensis	Clallam	2009	6
Bombus sitkensis	Clallam	2009	6
Bombus sitkensis	Clallam	2009	6
Bombus sitkensis	Clallam	2009	6
Bombus sitkensis	Clallam	2009	6
Bombus sitkensis	Clallam	2009	6
Bombus sitkensis	Clallam	2009	6
Bombus sitkensis	Pierce	1935	7
Bombus sitkensis	Clallam	1975	7
Bombus sitkensis	Clallam	1975	7
Bombus sitkensis	Clallam	1975	7
Bombus sitkensis	Clallam	1970	7
Bombus sitkensis	Clallam	1970	5
Bombus sitkensis	Skagit	2009	7
Bombus sitkensis	Skagit	2009	7
Bombus sitkensis	King	1958	5
Bombus sitkensis	Skagit	2009	7
Bombus sitkensis	Skagit	2009	7
Bombus sitkensis	Skagit	2009	7
Bombus sitkensis	Skagit	2009	7
Bombus sitkensis	Chelan	2008	8
Bombus sitkensis	Chelan	2008	8
Bombus sitkensis	King	1971	8
Bombus sitkensis	King	1971	8
Bombus sitkensis	Yakima	1906	9
Bombus sitkensis	Whatcom	1955	6
Bombus sitkensis	Columbia	2009	7
Bombus sitkensis	Columbia	2009	7
Bombus sitkensis	Snohomish	1970	7
Bombus sitkensis	Snohomish	1970	9
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1971	6
Bombus sitkensis	Snohomish	1970	7
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1971	4
Bombus sitkensis	Snohomish	1971	6
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1971	4
Bombus sitkensis	Snohomish	1971	6
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1971	6
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1970	7
Bombus sitkensis	Snohomish	1971	4
Bombus sitkensis	Snohomish	1971	4
Bombus sitkensis	Snohomish	1971	6
Bombus sitkensis	Snohomish	1971	4
Bombus sitkensis	Snohomish	1971	4
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1971	4
Bombus sitkensis	Snohomish	1971	4
Bombus sitkensis	Snohomish	1971	6
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1970	6
Bombus sitkensis	Snohomish	1970	7
Bombus sitkensis	Snohomish	1971	6
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1971	6
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1970	7
Bombus sitkensis	Snohomish	1971	6
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1971	4
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1971	4
Bombus sitkensis	Snohomish	1970	6
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1970	6
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1971	6
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1971	6
Bombus sitkensis	Snohomish	1971	6
Bombus sitkensis	Snohomish	1971	6
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1971	6
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1970	6
Bombus sitkensis	Snohomish	1971	6
Bombus sitkensis	Snohomish	1971	6
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1971	6
Bombus sitkensis	Snohomish	1971	6
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1970	6
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1970	7
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1971	4
Bombus sitkensis	Snohomish	1971	6
Bombus sitkensis	Snohomish	1971	6
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1971	6
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1970	7
Bombus sitkensis	Snohomish	1971	6
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1971	6
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1971	6
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1971	6
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Snohomish	1971	5
Bombus sitkensis	Skagit	1988	7
Bombus sitkensis	Skagit	1988	7
Bombus sitkensis	Whatcom	1973	8
Bombus sitkensis	Whatcom	1973	8
Bombus sitkensis	Clallam	2010	6
Bombus sitkensis	Clallam	2010	6
Bombus sitkensis	Clallam	2010	6
Bombus sitkensis	Clallam	2010	6
Bombus sitkensis	Clallam	2010	6
Bombus sitkensis	Jefferson	1972	5
Bombus sitkensis	Clallam	1955	9
Bombus sitkensis	Thurston	2008	7
Bombus sitkensis	Thurston	2008	7
Bombus sitkensis	Thurston	2008	7
Bombus sitkensis	Thurston	2008	7
Bombus sitkensis	Thurston	2008	7
Bombus sitkensis	Thurston	2008	7
Bombus sitkensis	Thurston	2008	7
Bombus sitkensis	Thurston	2008	7
Bombus sitkensis	Thurston	2008	7
Bombus sitkensis	Thurston	2008	7
Bombus sitkensis	Thurston	2008	7
Bombus sitkensis	Thurston	2008	7
Bombus sitkensis	Thurston	2008	7
Bombus sitkensis	Thurston	2008	7
Bombus sitkensis	Thurston	2008	7
Bombus sitkensis	Thurston	2008	7
Bombus sitkensis	Thurston	2008	7
Bombus sitkensis	Thurston	2008	7
Bombus sitkensis	Thurston	2008	7
Bombus sitkensis	Thurston	2008	7
Bombus sitkensis	Thurston	2008	7
Bombus sitkensis	Thurston	2008	7
Bombus sitkensis	Thurston	2008	7
Bombus sitkensis	Thurston	2008	7
Bombus sitkensis	Clallam	2010	6
Bombus sitkensis	Lewis	1921	8
Bombus sitkensis	Skagit	2009	7
Bombus sitkensis	Skagit	2009	7
Bombus sitkensis	Skagit	2009	7
Bombus sitkensis	Skagit	2009	7
Bombus sitkensis	Whatcom	1973	8
Bombus sitkensis	Pierce	1922	7
Bombus sitkensis	Spokane	1971	8
Bombus sitkensis	Clallam	1920	7
Bombus sitkensis	Clallam	1929	7
Bombus sitkensis	Pierce	1951	7
Bombus sitkensis	Jefferson	2009	8
Bombus sitkensis	San Juan	1939	7
Bombus sitkensis	San Juan	1939	7
Bombus sitkensis	San Juan	1939	6
Bombus sitkensis	San Juan	1939	6
Bombus sitkensis	San Juan	1939	7
Bombus sitkensis	San Juan	1939	7
Bombus sitkensis	San Juan	1939	7
Bombus sitkensis	San Juan	1939	7
Bombus sitkensis	San Juan	1939	7
Bombus sitkensis	Snohomish	1970	6
Bombus sitkensis	Snohomish	1970	6
Bombus sitkensis	Columbia	1955	7
Bombus sitkensis	Snohomish	1965	6
Bombus sitkensis	Snohomish	1965	6
Bombus sitkensis	Snohomish	1965	6
Bombus sitkensis	Snohomish	1965	6
Bombus sitkensis	Snohomish	1965	6
Bombus sitkensis	Snohomish	1965	6
Bombus sitkensis	Snohomish	1965	6
Bombus sitkensis	Snohomish	1965	6
Bombus sitkensis	Snohomish	1965	6
Bombus sitkensis	Kitsap	1973	7
Bombus sitkensis	Kitsap	1973	7
Bombus sitkensis	Kitsap	1973	7
Bombus sitkensis	Whatcom	1973	8
Bombus sitkensis	Whatcom	1973	8
Bombus sitkensis	Snohomish	1970	7
Bombus sitkensis	Snohomish	1973	4
Bombus sitkensis	Snohomish	1970	6
Bombus sitkensis	Snohomish	1970	7
Bombus sitkensis	Clallam	1975	7
Bombus sitkensis	Clallam	1975	7
Bombus sitkensis	Clallam	1975	7
Bombus sitkensis	Jefferson	1971	7
Bombus sitkensis	Jefferson	1975	7
Bombus sitkensis	Jefferson	1975	7
Bombus sitkensis	Jefferson		
Bombus sitkensis	Jefferson	1970	7
Bombus sitkensis	Jefferson	1970	7
Bombus sitkensis	Jefferson	1955	8
Bombus sitkensis	Jefferson	1955	8
Bombus sitkensis	Jefferson	1955	8
Bombus sitkensis	Jefferson	1955	8
Bombus sitkensis	Jefferson	1955	8
Bombus sitkensis	Jefferson	1955	8
Bombus sitkensis	Kitsap	1956	6
Bombus sitkensis	Kitsap	1956	6
Bombus sitkensis	Kitsap	1956	8
Bombus sitkensis	Kitsap	1956	6
Bombus sitkensis	Kitsap	1956	1
Bombus sitkensis	Kitsap	1956	6
Bombus sitkensis	Kitsap	1956	6
Bombus sitkensis	Kitsap	1956	8
Bombus sitkensis	Kitsap	1956	8
Bombus sitkensis	Kitsap	1956	6
Bombus sitkensis	Kitsap	1956	8
Bombus sitkensis	Kitsap	1956	8
Bombus sitkensis	Kitsap	1956	6
Bombus sitkensis	Kitsap	1956	6
Bombus sitkensis	Kitsap	1956	8
Bombus sitkensis	Kitsap	1956	6
Bombus sitkensis	Kitsap	1956	8
Bombus sitkensis	Kitsap	1956	8
Bombus sitkensis	Kitsap	1956	8
Bombus sitkensis	Kitsap	1956	8
Bombus sitkensis	Kitsap	1956	5
Bombus sitkensis	Kitsap	1956	8
Bombus sitkensis	Kitsap	1956	8
Bombus sitkensis	Kitsap	1956	8
Bombus sitkensis	Kitsap	1956	5
Bombus sitkensis	Kitsap	1956	5
Bombus sitkensis	Kitsap	1956	5
Bombus sitkensis	Kitsap	1956	5
Bombus sitkensis	Kitsap	1956	5
Bombus sitkensis	Kitsap	1956	5
Bombus sitkensis	Kitsap	1956	6
Bombus sitkensis	Kitsap	1956	1
Bombus sitkensis	Kitsap	1956	5
Bombus sitkensis	Kitsap	1956	8
Bombus sitkensis	Kitsap	1956	5
Bombus sitkensis	Kitsap	1956	5
Bombus sitkensis	Kitsap	1956	5
Bombus sitkensis	Kitsap	1956	6
Bombus sitkensis	Kitsap	1956	5
Bombus sitkensis	Kitsap	1956	5
Bombus sitkensis	Kitsap	1956	5
Bombus sitkensis	Kitsap	1956	5
Bombus sitkensis	Kitsap	1956	5
Bombus sitkensis	Kitsap	1956	5
Bombus sitkensis	Kitsap	1956	5
Bombus sitkensis	Kitsap	1956	5
Bombus sitkensis	Kitsap	1956	5
Bombus sitkensis	Kitsap	1956	5
Bombus sitkensis	Kitsap	1956	5
Bombus sitkensis	Kitsap	1956	5
Bombus sitkensis	Kitsap	1956	8
Bombus sitkensis	Kitsap	1956	5
Bombus sitkensis	Kitsap	1956	5
Bombus sitkensis	Kitsap	1956	5
Bombus sitkensis	Kitsap	1956	5
Bombus sitkensis	Kitsap	1956	5
Bombus sitkensis	Kitsap	1956	5
Bombus sitkensis	Kitsap	1956	5
Bombus sitkensis	Kitsap	1956	5
Bombus sitkensis	Kitsap	1956	5
Bombus sitkensis	Kitsap	1956	5
Bombus sitkensis	Kitsap	1956	5
Bombus sitkensis	Kitsap	1956	5
Bombus sitkensis	Kitsap	1956	5
Bombus sitkensis	Kitsap	1956	5
Bombus sitkensis	Kitsap	1956	5
Bombus sitkensis	Kitsap	1956	5
Bombus sitkensis	Kitsap	1956	5
Bombus sitkensis	Kitsap	1956	5
Bombus sitkensis	Kitsap	1956	5
Bombus sitkensis	Kitsap	1956	5
Bombus sitkensis	Kitsap	1956	5
Bombus sitkensis	Kitsap	1956	5
Bombus sitkensis	Kitsap	1956	5
Bombus sitkensis	Kitsap	1956	5
Bombus sitkensis	Kitsap	1956	6
Bombus sitkensis	Pacific	1918	7
Bombus sitkensis	Pacific	1918	5
Bombus sitkensis	Snohomish	2008	8
Bombus sitkensis	Snohomish	2008	8
Bombus sitkensis	Snohomish	2008	8
Bombus sitkensis	Snohomish	2008	8
Bombus sitkensis	Snohomish	2008	8
Bombus sitkensis	Snohomish	2008	8
Bombus sitkensis	Snohomish	2008	8
Bombus sitkensis	Snohomish	2008	8
Bombus sitkensis	Snohomish	2008	8
Bombus sitkensis	Snohomish	2008	8
Bombus sitkensis	Snohomish	2008	8
Bombus sitkensis	Snohomish	2008	8
Bombus sitkensis	Snohomish	2008	8
Bombus sitkensis	Snohomish	2008	8
Bombus sitkensis	Snohomish	2008	8
Bombus sitkensis	Snohomish	2008	8
Bombus sitkensis	Snohomish	2008	8
Bombus sitkensis	Snohomish	2008	8
Bombus sitkensis	Snohomish	2008	8
Bombus sitkensis	Snohomish	2008	8
Bombus sitkensis	Jefferson	1970	8
Bombus sitkensis	Jefferson	1933	7
Bombus sitkensis	Clallam	2010	6
Bombus sitkensis	Clallam	2010	6
Bombus sitkensis	Clallam	2010	6
Bombus sitkensis	Clallam	2010	6
Bombus sitkensis	Clallam	2010	6
Bombus sitkensis	Clallam	2010	6
Bombus sitkensis	Clallam	2010	6
Bombus sitkensis	Mason		
Bombus sitkensis	Mason		
Bombus sitkensis	Mason		
Bombus sitkensis	Mason		
Bombus sitkensis	Mason		
Bombus sitkensis	Mason		
Bombus sitkensis	Mason		
Bombus sitkensis	Mason		
Bombus sitkensis	Mason		
Bombus sitkensis	Mason		
Bombus sitkensis	Mason		
Bombus sitkensis	Mason		
Bombus sitkensis	Mason		
Bombus sitkensis	Mason		
Bombus sitkensis	Mason		
Bombus sitkensis	Mason		
Bombus sitkensis	Mason		
Bombus sitkensis	Mason		
Bombus sitkensis	Mason		
Bombus sitkensis	Mason		
Bombus sitkensis	Mason		
Bombus sitkensis	Mason		
Bombus sitkensis	Mason		
Bombus sitkensis	Mason		
Bombus sitkensis	Mason		
Bombus sitkensis	Mason		
Bombus sitkensis	Mason		
Bombus sitkensis	Mason		
Bombus sitkensis	Mason		
Bombus sitkensis	Clallam	1926	6
Bombus sitkensis	Clallam	1926	6
Bombus sitkensis	Grays Harbor	1914	5
Bombus sitkensis	Grays Harbor	1990	7
Bombus sitkensis	Grays Harbor	1990	7
Bombus sitkensis	Grays Harbor	1990	7
Bombus sitkensis	Grays Harbor	1990	7
Bombus sitkensis	Grays Harbor	1990	7
Bombus sitkensis	Grays Harbor	1990	7
Bombus sitkensis	Grays Harbor	1990	7
Bombus sitkensis	Grays Harbor	1990	7
Bombus sitkensis	Grays Harbor	1990	7
Bombus sitkensis	Grays Harbor	1990	7
Bombus sitkensis	Grays Harbor	1990	7
Bombus sitkensis	Grays Harbor	1990	7
Bombus sitkensis	Grays Harbor	1990	7
Bombus sitkensis	Grays Harbor	1990	7
Bombus sitkensis	Grays Harbor	1990	7
Bombus sitkensis	Grays Harbor	1990	7
Bombus sitkensis	Grays Harbor	1990	7
Bombus sitkensis	Grays Harbor	1990	7
Bombus sitkensis	Grays Harbor	1990	7
Bombus sitkensis	Grays Harbor	2010	6
Bombus sitkensis	Grays Harbor	2010	6
Bombus sitkensis	Grays Harbor	2010	6
Bombus sitkensis	Grays Harbor	2010	6
Bombus sitkensis	Grays Harbor	1914	5
Bombus sitkensis	Snohomish	1970	6
Bombus sitkensis	Snohomish	1970	6
Bombus sitkensis	Snohomish	1970	6
Bombus sitkensis	Snohomish	1970	6
Bombus sitkensis	Kittitas	2008	8
Bombus sitkensis	Kittitas	2008	8
Bombus sitkensis	Pierce	1922	7
Bombus sitkensis	Clallam	1975	7
Bombus sitkensis	Clallam	2010	6
Bombus sitkensis	Clallam	2010	6
Bombus sitkensis	Snohomish	1965	6
Bombus sitkensis	Grays Harbor	1931	7
Bombus sitkensis	Whatcom	1970	6
Bombus sitkensis	Whatcom	1931	7
Bombus sitkensis	Pierce		
Bombus sitkensis	Pierce		
Bombus sitkensis	Pierce	1940	7
Bombus sitkensis	Pierce	1940	7
Bombus sitkensis	Pierce	1940	7
Bombus sitkensis	Pierce	1970	7
Bombus sitkensis	Spokane	1957	6
Bombus sitkensis	Spokane	1957	6
Bombus sitkensis	King	1939	7
Bombus sitkensis	King	1939	7
Bombus sitkensis	King	1939	7
Bombus sitkensis	King	1939	7
Bombus sitkensis	King	1939	7
Bombus sitkensis	King	1939	7
Bombus sitkensis	King	1939	7
Bombus sitkensis	King	1939	7
Bombus sitkensis	King	1939	7
Bombus sitkensis	King	1931	7
Bombus sitkensis	King	1931	7
Bombus sitkensis	King	1931	7
Bombus sitkensis	King	1931	7
Bombus sitkensis	King	1931	7
Bombus sitkensis	King	1931	7
Bombus sitkensis	King	1939	7
Bombus sitkensis	Pierce	1939	7
Bombus sitkensis	Pierce	1939	7
Bombus sitkensis	Pierce	1939	7
Bombus sitkensis	Pierce	1939	7
Bombus sitkensis	Clallam	1972	6
Bombus sitkensis	Clallam	1955	6
Bombus sitkensis	Kittitas		
Bombus sitkensis	Pacific	1969	6
Bombus sitkensis		1922	7
Bombus sitkensis	Clallam	1970	6
Bombus sitkensis	Snohomish	1970	4
Bombus sitkensis	Pierce	1962	3
Bombus sitkensis	Jefferson	1970	8
Bombus sitkensis	Jefferson	1970	8
Bombus sitkensis	Snohomish	1971	8
Bombus sitkensis	Snohomish	1971	8
Bombus sitkensis	Snohomish	1971	8
Bombus sitkensis	Snohomish	1971	8
Bombus sitkensis	Snohomish	1971	8
Bombus sitkensis	Snohomish	1971	8
Bombus sitkensis	Snohomish	1971	8
Bombus sitkensis	Snohomish	1971	8
Bombus sitkensis	Snohomish	1971	8
Bombus sitkensis	Snohomish	1971	8
Bombus sitkensis	Snohomish	1971	8
Bombus sitkensis	Snohomish	1971	8
Bombus sitkensis	Snohomish	1971	8
Bombus sitkensis	Snohomish	1971	8
Bombus sitkensis	Snohomish	1971	8
Bombus sitkensis	Snohomish	1971	8
Bombus sitkensis	Snohomish	1971	8
Bombus sitkensis	Jefferson		
Bombus sitkensis	Jefferson		
Bombus sitkensis	Jefferson		
Bombus sitkensis	Clallam		
Bombus sitkensis	Jefferson		
Bombus sitkensis	Jefferson		
Bombus sitkensis	San Juan	1909	7
Bombus sitkensis	Snohomish	1970	4
Bombus sitkensis	Snohomish	1970	4
Bombus sitkensis	Okanogan	2004	7
Bombus sitkensis		1922	7
Bombus sitkensis	Pierce		
